"id","name","care_focus","median_wage","geo_level"
"using-interior-cleaning-services","Using interior cleaning services","daily_living","31200","state17"
"using-interior-cleaning-services","Using interior cleaning services","daily_living","30000","state49"
"using-interior-cleaning-services","Using interior cleaning services","daily_living","35000","state15"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","30000","state18"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","30000","state13"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","32000","state53"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","32000","state06"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","26000","state48"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","41768","state19"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","30000","state41"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","35000","state12"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","50000","state25"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","30000","state42"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","37000","state51"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","50000","state39"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","30000","state04"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","38780","state36"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","34000","state35"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","25600","state28"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","27900","state22"
"using-lawn-and-garden-services","Using lawn and garden services","daily_living","32000","state24"
"using-legal-services","Using legal services","daily_living","45000","state34"
"using-legal-services","Using legal services","daily_living","45000","state41"
"using-legal-services","Using legal services","daily_living","44000","state17"
"using-legal-services","Using legal services","daily_living","43000","state09"
"using-legal-services","Using legal services","daily_living","40000","state37"
"using-legal-services","Using legal services","daily_living","40000","state12"
"using-legal-services","Using legal services","daily_living","37500","state47"
"using-legal-services","Using legal services","daily_living","41000","state13"
"using-legal-services","Using legal services","daily_living","50000","state25"
"using-legal-services","Using legal services","daily_living","45000","state06"
"using-legal-services","Using legal services","daily_living","47000","state24"
"using-legal-services","Using legal services","daily_living","45000","state21"
"using-legal-services","Using legal services","daily_living","44600","state49"
"using-legal-services","Using legal services","daily_living","44000","state42"
"using-legal-services","Using legal services","daily_living","42000","state26"
"using-legal-services","Using legal services","daily_living","40000","state48"
"using-meal-preparation-services","Using meal preparation services","daily_living","38780","state36"
"using-meal-preparation-services","Using meal preparation services","daily_living","30000","state10"
"using-paid-childcare-services","Using paid childcare services","developmental","25000","state47"
"using-paid-childcare-services","Using paid childcare services","developmental","24000","state12"
"using-paid-childcare-services","Using paid childcare services","developmental","30000","state42"
"using-paid-childcare-services","Using paid childcare services","developmental","25000","state06"
"using-paid-childcare-services","Using paid childcare services","developmental","26000","state36"
"using-paid-childcare-services","Using paid childcare services","developmental","NULL","state29"
"using-paid-childcare-services","Using paid childcare services","developmental","26000","state25"
"using-paid-childcare-services","Using paid childcare services","developmental","14000","state27"
"using-paid-childcare-services","Using paid childcare services","developmental","26000","state37"
"using-paid-childcare-services","Using paid childcare services","developmental","16000","state08"
"using-paid-childcare-services","Using paid childcare services","developmental","18000","state34"
"using-paid-childcare-services","Using paid childcare services","developmental","12000","state41"
"using-paid-childcare-services","Using paid childcare services","developmental","27000","state45"
"using-paid-childcare-services","Using paid childcare services","developmental","7020","state26"
"using-paid-childcare-services","Using paid childcare services","developmental","25000","state53"
"using-paid-childcare-services","Using paid childcare services","developmental","20000","state17"
"using-paid-childcare-services","Using paid childcare services","developmental","5000","state55"
"using-paid-childcare-services","Using paid childcare services","developmental","32000","state51"
"using-paid-childcare-services","Using paid childcare services","developmental","10000","state20"
"using-paid-childcare-services","Using paid childcare services","developmental","NULL","state11"
"using-personal-care-services","Using personal care services","health","30000","state12"
"using-personal-care-services","Using personal care services","health","33500","state27"
"using-personal-care-services","Using personal care services","health","26000","state04"
"using-personal-care-services","Using personal care services","health","22000","state35"
"using-personal-care-services","Using personal care services","health","18000","state48"
"using-personal-care-services","Using personal care services","health","25000","state16"
"using-personal-care-services","Using personal care services","health","40000","state34"
"using-personal-care-services","Using personal care services","health","15000","state47"
"using-personal-care-services","Using personal care services","health","35000","state53"
"using-personal-care-services","Using personal care services","health","40000","state55"
"using-personal-care-services","Using personal care services","health","30000","state26"
"using-personal-care-services","Using personal care services","health","37000","state25"
"using-personal-care-services","Using personal care services","health","42000","state09"
"using-personal-care-services","Using personal care services","health","23000","state13"
"using-personal-care-services","Using personal care services","health","30000","state24"
"using-personal-care-services","Using personal care services","health","25000","state19"
"using-personal-care-services","Using personal care services","health","49000","state45"
"using-personal-care-services","Using personal care services","health","29000","state06"
"using-personal-care-services","Using personal care services","health","26000","state18"
"using-personal-care-services","Using personal care services","health","35000","state20"
"using-personal-care-services","Using personal care services","health","35000","state39"
"using-personal-care-services","Using personal care services","health","29000","state32"
"using-personal-care-services","Using personal care services","health","25000","state17"
"using-personal-care-services","Using personal care services","health","38928","state40"
"using-personal-care-services","Using personal care services","health","22000","state51"
"using-personal-care-services","Using personal care services","health","22000","state37"
"using-personal-care-services","Using personal care services","health","29000","state22"
"using-personal-care-services","Using personal care services","health","27000","state36"
"using-personal-care-services","Using personal care services","health","25000","state42"
"using-personal-care-services","Using personal care services","health","40000","state01"
"using-personal-care-services","Using personal care services","health","8000","state08"
"using-personal-care-services","Using personal care services","health","12000","state11"
"using-personal-care-services","Using personal care services","health","27000","state21"
"using-personal-care-services","Using personal care services","health","6804","state23"
"using-personal-care-services","Using personal care services","health","32002","state28"
"using-personal-care-services","Using personal care services","health","29000","state05"
"using-personal-care-services","Using personal care services","health","30000","state29"
"using-personal-care-services","Using personal care services","health","40000","state15"
"using-personal-care-services","Using personal care services","health","25000","state41"
"using-personal-care-services","Using personal care services","health","40000","state46"
"using-personal-care-services","Using personal care services","health","24000","state30"
"using-personal-care-services","Using personal care services","health","37000","state10"
"using-personal-care-services","Using personal care services","health","40000","state33"
"using-personal-care-services","Using personal care services","health","33000","state31"
"using-personal-care-services","Using personal care services","health","45000","state54"
"using-personal-care-services","Using personal care services","health","40000","state02"
"using-personal-care-services","Using personal care services","health","29000","state49"
"using-personal-care-services","Using personal care services","health","17000","state50"
"using-police-and-fire-services","Using police and fire services","daily_living","38928","state40"
"using-police-and-fire-services","Using police and fire services","daily_living","40000","state55"
"using-police-and-fire-services","Using police and fire services","daily_living","22000","state51"
"using-police-and-fire-services","Using police and fire services","daily_living","18000","state48"
"using-police-and-fire-services","Using police and fire services","daily_living","15000","state47"
"using-police-and-fire-services","Using police and fire services","daily_living","29000","state06"
"using-police-and-fire-services","Using police and fire services","daily_living","29000","state05"
"using-police-and-fire-services","Using police and fire services","daily_living","30000","state24"
"using-police-and-fire-services","Using police and fire services","daily_living","8000","state08"
"using-police-and-fire-services","Using police and fire services","daily_living","30000","state12"
"using-police-and-fire-services","Using police and fire services","daily_living","42000","state09"
"using-police-and-fire-services","Using police and fire services","daily_living","30000","state29"
"using-social-services","Using social services","daily_living","27000","state36"
"using-social-services","Using social services","daily_living","30000","state24"
"using-social-services","Using social services","daily_living","35000","state39"
"using-social-services","Using social services","daily_living","26000","state18"
"using-social-services","Using social services","daily_living","45000","state54"
"using-social-services","Using social services","daily_living","22000","state51"
"using-social-services","Using social services","daily_living","29000","state06"
"using-social-services","Using social services","daily_living","25000","state41"
"using-social-services","Using social services","daily_living","23000","state13"
"using-social-services","Using social services","daily_living","29000","state22"
"using-social-services","Using social services","daily_living","18000","state48"
"using-social-services","Using social services","daily_living","30000","state12"
"using-social-services","Using social services","daily_living","30000","state26"
"using-social-services","Using social services","daily_living","38928","state40"
"using-social-services","Using social services","daily_living","40000","state55"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","110000","state27"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","85000","state51"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","39000","state26"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","147000","state36"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state34"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state25"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","50000","state44"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state23"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","36000","state05"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","65000","state06"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","79000","state48"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","53000","state12"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","65000","state53"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","40000","state54"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","80000","state04"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","69000","state47"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","110000","state40"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","85000","state19"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","102000","state20"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","96000","state31"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","20000","state18"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","36000","state09"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","80000","state01"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","45000","state30"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","174421","state39"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state37"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","65000","state49"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","110000","state29"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","87000","state42"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","80000","state32"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","65000","state45"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","53000","state41"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","118000","state33"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","93364","state24"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","78000","state55"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state21"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","121000","state13"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","28000","state22"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","85000","state17"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","53000","state08"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","48000","state15"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state11"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","NULL","state50"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","100000","state28"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","62000","state35"
"using-vehicle-maintenance-or-repair-services","Using vehicle maintenance or repair services","daily_living","115000","state10"
"using-veterinary-services","Using veterinary services","daily_living","38800","state06"
"using-veterinary-services","Using veterinary services","daily_living","38000","state13"
"using-veterinary-services","Using veterinary services","daily_living","5000","state51"
"using-veterinary-services","Using veterinary services","daily_living","14000","state17"
"using-veterinary-services","Using veterinary services","daily_living","11000","state18"
"using-veterinary-services","Using veterinary services","daily_living","22000","state22"
"using-veterinary-services","Using veterinary services","daily_living","2600","state01"
"using-veterinary-services","Using veterinary services","daily_living","7800","state26"
"using-veterinary-services","Using veterinary services","daily_living","5000","state08"
"using-veterinary-services","Using veterinary services","daily_living","36400","state12"
"using-veterinary-services","Using veterinary services","daily_living","20000","state39"
"using-veterinary-services","Using veterinary services","daily_living","42000","state05"
"using-veterinary-services","Using veterinary services","daily_living","30000","state20"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state53"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state24"
"using-veterinary-services","Using veterinary services","daily_living","18500","state42"
"using-veterinary-services","Using veterinary services","daily_living","28678","state36"
"using-veterinary-services","Using veterinary services","daily_living","10000","state27"
"using-veterinary-services","Using veterinary services","daily_living","42240","state19"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state49"
"using-veterinary-services","Using veterinary services","daily_living","35000","state35"
"using-veterinary-services","Using veterinary services","daily_living","8000","state04"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state32"
"using-veterinary-services","Using veterinary services","daily_living","14000","state50"
"using-veterinary-services","Using veterinary services","daily_living","24000","state47"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state56"
"using-veterinary-services","Using veterinary services","daily_living","22000","state55"
"using-veterinary-services","Using veterinary services","daily_living","25000","state45"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state38"
"using-veterinary-services","Using veterinary services","daily_living","40000","state48"
"using-veterinary-services","Using veterinary services","daily_living","30000","state46"
"using-veterinary-services","Using veterinary services","daily_living","15000","state21"
"using-veterinary-services","Using veterinary services","daily_living","41000","state41"
"using-veterinary-services","Using veterinary services","daily_living","8000","state29"
"using-veterinary-services","Using veterinary services","daily_living","NULL","state33"
"using-veterinary-services","Using veterinary services","daily_living","40000","state37"
"vehicle-repair","Vehicle Repair","daily_living","79000","state48"
"vehicle-repair","Vehicle Repair","daily_living","39000","state26"
"vehicle-repair","Vehicle Repair","daily_living","65000","state06"
"vehicle-repair","Vehicle Repair","daily_living","110000","state27"
"vehicle-repair","Vehicle Repair","daily_living","110000","state29"
"vehicle-repair","Vehicle Repair","daily_living","87000","state42"
"vehicle-repair","Vehicle Repair","daily_living","85000","state51"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state37"
"vehicle-repair","Vehicle Repair","daily_living","20000","state18"
"vehicle-repair","Vehicle Repair","daily_living","80000","state01"
"vehicle-repair","Vehicle Repair","daily_living","85000","state19"
"vehicle-repair","Vehicle Repair","daily_living","131000","state02"
"vehicle-repair","Vehicle Repair","daily_living","147000","state36"
"vehicle-repair","Vehicle Repair","daily_living","40000","state54"
"vehicle-repair","Vehicle Repair","daily_living","78000","state55"
"vehicle-repair","Vehicle Repair","daily_living","174421","state39"
"vehicle-repair","Vehicle Repair","daily_living","36000","state05"
"vehicle-repair","Vehicle Repair","daily_living","53000","state12"
"vehicle-repair","Vehicle Repair","daily_living","28000","state22"
"vehicle-repair","Vehicle Repair","daily_living","80000","state04"
"vehicle-repair","Vehicle Repair","daily_living","53000","state08"
"vehicle-repair","Vehicle Repair","daily_living","118000","state33"
"vehicle-repair","Vehicle Repair","daily_living","65000","state49"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state25"
"vehicle-repair","Vehicle Repair","daily_living","53000","state41"
"vehicle-repair","Vehicle Repair","daily_living","115000","state10"
"vehicle-repair","Vehicle Repair","daily_living","96000","state31"
"vehicle-repair","Vehicle Repair","daily_living","65000","state45"
"vehicle-repair","Vehicle Repair","daily_living","121000","state13"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state21"
"vehicle-repair","Vehicle Repair","daily_living","65000","state53"
"vehicle-repair","Vehicle Repair","daily_living","102000","state20"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state11"
"vehicle-repair","Vehicle Repair","daily_living","85000","state17"
"vehicle-repair","Vehicle Repair","daily_living","93364","state24"
"vehicle-repair","Vehicle Repair","daily_living","36000","state09"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state34"
"vehicle-repair","Vehicle Repair","daily_living","69000","state47"
"vehicle-repair","Vehicle Repair","daily_living","79000","state16"
"vehicle-repair","Vehicle Repair","daily_living","100000","state28"
"vehicle-repair","Vehicle Repair","daily_living","70000","state56"
"vehicle-repair","Vehicle Repair","daily_living","45000","state30"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state50"
"vehicle-repair","Vehicle Repair","daily_living","48000","state15"
"vehicle-repair","Vehicle Repair","daily_living","50000","state46"
"vehicle-repair","Vehicle Repair","daily_living","110000","state40"
"vehicle-repair","Vehicle Repair","daily_living","80000","state32"
"vehicle-repair","Vehicle Repair","daily_living","62000","state35"
"vehicle-repair","Vehicle Repair","daily_living","NULL","state23"
"vehicle-repair","Vehicle Repair","daily_living","118000","state38"
"vehicle-repair","Vehicle Repair","daily_living","50000","state44"
"volunteering","Volunteering","daily_living","50000","state25"
"volunteering","Volunteering","daily_living","44600","state49"
"volunteering","Volunteering","daily_living","35000","state31"
"volunteering","Volunteering","daily_living","38000","state19"
"volunteering","Volunteering","daily_living","40000","state48"
"volunteering","Volunteering","daily_living","40000","state54"
"volunteering","Volunteering","daily_living","38600","state39"
"volunteering","Volunteering","daily_living","44000","state17"
"volunteering","Volunteering","daily_living","45000","state06"
"volunteering","Volunteering","daily_living","44000","state42"
"volunteering","Volunteering","daily_living","47000","state36"
"volunteering","Volunteering","daily_living","40000","state16"
"volunteering","Volunteering","daily_living","40000","state37"
"volunteering","Volunteering","daily_living","45000","state34"
"volunteering","Volunteering","daily_living","38482","state29"
"volunteering","Volunteering","daily_living","49800","state08"
"volunteering","Volunteering","daily_living","42000","state26"
"volunteering","Volunteering","daily_living","32000","state28"
"volunteering","Volunteering","daily_living","40000","state30"
"volunteering","Volunteering","daily_living","45000","state21"
"volunteering","Volunteering","daily_living","40000","state12"
"volunteering","Volunteering","daily_living","40000","state51"
"volunteering","Volunteering","daily_living","37500","state47"
"volunteering","Volunteering","daily_living","40000","state45"
"volunteering","Volunteering","daily_living","41000","state13"
"volunteering","Volunteering","daily_living","40000","state35"
"volunteering","Volunteering","daily_living","45000","state32"
"volunteering","Volunteering","daily_living","41000","state05"
"volunteering","Volunteering","daily_living","45000","state41"
"volunteering","Volunteering","daily_living","36000","state40"
"volunteering","Volunteering","daily_living","42000","state04"
"volunteering","Volunteering","daily_living","39000","state18"
"volunteering","Volunteering","daily_living","48180","state27"
"volunteering","Volunteering","daily_living","49920","state53"
"volunteering","Volunteering","daily_living","45000","state20"
"volunteering","Volunteering","daily_living","43000","state09"
"volunteering","Volunteering","daily_living","36000","state01"
"volunteering","Volunteering","daily_living","43000","state55"
"volunteering","Volunteering","daily_living","47000","state24"
"volunteering","Volunteering","daily_living","38000","state10"
"volunteering","Volunteering","daily_living","42000","state44"
"volunteering","Volunteering","daily_living","41000","state56"
"volunteering","Volunteering","daily_living","34000","state22"
"volunteering","Volunteering","daily_living","37000","state15"
"volunteering","Volunteering","daily_living","40000","state38"
"volunteering","Volunteering","daily_living","30000","state23"
"volunteering","Volunteering","daily_living","53000","state11"
"volunteering","Volunteering","daily_living","45000","state02"
"volunteering","Volunteering","daily_living","45000","state50"
"volunteering","Volunteering","daily_living","45760","state33"
"volunteering","Volunteering","daily_living","50000","state46"
"waiting-associated-with-children-s-education","Waiting associated with children's education","developmental","25000","state48"
"waiting-associated-with-children-s-education","Waiting associated with children's education","developmental","24000","state12"
"waiting-associated-with-children-s-education","Waiting associated with children's education","developmental","26000","state36"
"waiting-associated-with-children-s-education","Waiting associated with children's education","developmental","26000","state25"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","27000","state21"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","29000","state06"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","23000","state13"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","32002","state28"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","27000","state36"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state55"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","18000","state48"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","35000","state39"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","25000","state19"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","8000","state08"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","30000","state12"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","30000","state29"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","49000","state45"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","25000","state17"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","6804","state23"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","33500","state27"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","22000","state51"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","26000","state04"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state01"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","37000","state25"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state34"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","25000","state41"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","25000","state42"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","22000","state37"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","42000","state09"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","29000","state22"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","35000","state53"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","30000","state26"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","24000","state30"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","30000","state24"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","26000","state18"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","38928","state40"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state46"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","29000","state05"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","29000","state32"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","27500","state38"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","22000","state35"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state02"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","15000","state47"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","45000","state54"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","35000","state20"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","37000","state10"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","33000","state31"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","24180","state44"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state15"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","29000","state49"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","40000","state33"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","12000","state11"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","25000","state16"
"waiting-associated-with-helping-adults","Waiting associated with helping adults","daily_living","17000","state50"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","27002","state40"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","50000","state39"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","31200","state17"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","32000","state06"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","32400","state21"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","32000","state53"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state04"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state27"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","37000","state51"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","26000","state45"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","34000","state35"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state18"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state13"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","24000","state37"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","26000","state48"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","36568","state47"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","41768","state19"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30002","state08"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state42"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","28000","state09"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state41"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","25000","state55"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","50000","state25"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state05"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","35000","state12"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","25600","state28"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","42000","state11"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","38780","state36"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state54"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","35000","state26"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","32000","state24"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","27000","state16"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","35000","state31"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","27040","state01"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","33500","state29"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state34"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","33000","state20"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","27900","state22"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","35000","state15"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","30000","state50"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","38000","state32"
"waiting-associated-with-shopping","Waiting associated with shopping","daily_living","27000","state30"
"waiting-for-children","Waiting for Children","developmental","25000","state06"
"waiting-for-children","Waiting for Children","developmental","18000","state34"
"waiting-for-children","Waiting for Children","developmental","117000","state21"
"waiting-for-children","Waiting for Children","developmental","20000","state28"
"waiting-for-children","Waiting for Children","developmental","7020","state26"
"waiting-for-children","Waiting for Children","developmental","25000","state53"
"waiting-for-children","Waiting for Children","developmental","26000","state25"
"waiting-for-children","Waiting for Children","developmental","25000","state48"
"waiting-for-children","Waiting for Children","developmental","24000","state12"
"waiting-for-children","Waiting for Children","developmental","16000","state39"
"waiting-for-children","Waiting for Children","developmental","20000","state17"
"waiting-for-children","Waiting for Children","developmental","14000","state27"
"waiting-for-children","Waiting for Children","developmental","14000","state19"
