"geo_level","category_id","subcategory_id","care_type","care_focus","provider_attention","provision_interval","population"
"state46","race-parenthood","hispan-parent","formal","none","active",1699885.28571429,5005.14
"state46","race-parenthood","hispan-parent","informal","daily_living","active",9573723.44587417,39590.4911823003
"state46","race-parenthood","hispan-parent","informal","developmental","active",1067377.70707126,39590.4911823003
"state46","race-parenthood","hispan-parent","informal","developmental","passive_child",9677304.49275647,39590.4911823003
"state46","race-parenthood","hispan-parent","informal","none","active",33854293.2092484,39590.4911823003
"state46","race-parenthood","multi-non-parent","informal","daily_living","active",988064.693251964,1688.99947564438
"state46","race-parenthood","multi-non-parent","informal","none","active",1444094.55167595,1688.99947564438
"state46","race-parenthood","native-non-parent","formal","none","active",1463101.28571429,11068.48
"state46","race-parenthood","native-non-parent","informal","none","active",3745146.81758787,5396.46515502575
"state46","race-parenthood","native-parent","informal","none","active",1399872.24417631,1040.79720756603
"state46","race-parenthood","other-non-parent","formal","daily_living","active",3193741.02857143,242079.29
"state46","race-parenthood","other-non-parent","formal","developmental","active",738259.542857143,230094.98
"state46","race-parenthood","other-non-parent","formal","health","active",2356855.11428571,229104.28
"state46","race-parenthood","other-non-parent","formal","none","active",2374204.28571429,20422.2
"state46","race-parenthood","other-non-parent","informal","daily_living","active",408656.48806967,11025.8819749956
"state46","race-parenthood","other-non-parent","informal","developmental","active",1318506.59986428,196334.170158999
"state46","race-parenthood","other-non-parent","informal","health","passive_elder",130570.552712795,190704.753339029
"state46","race-parenthood","other-parent","formal","daily_living","active",928122.685714286,80525.28
"state46","race-parenthood","other-parent","formal","developmental","active",771051.428571429,69888.18
"state46","race-parenthood","other-parent","formal","health","active",822538.285714286,5993.39
"state46","race-parenthood","other-parent","formal","none","active",2549263.8,17821.1
"state46","race-parenthood","other-parent","informal","daily_living","active",407222.362093206,2753.83402631288
"state46","race-parenthood","other-parent","informal","health","passive_elder",26633.9542896603,80158.018508726
"state46","race-parenthood","other-parent","informal","none","active",2158426.39162103,1713.03681874685
"state46","race-parenthood","white-non-parent","formal","daily_living","active",3936409.88571429,199557.95
"state46","race-parenthood","white-non-parent","formal","developmental","active",5471600.05714286,199557.95
"state46","race-parenthood","white-non-parent","formal","health","active",7177741.37142857,199557.95
"state46","race-parenthood","white-non-parent","formal","none","active",58767370.1142857,411804.1
"state46","race-parenthood","white-non-parent","informal","daily_living","active",66731310.8142516,355283.150903199
"state46","race-parenthood","white-non-parent","informal","developmental","active",4431693.88705766,164578.39756417
"state46","race-parenthood","white-non-parent","informal","developmental","passive_child",9462900.30454756,355283.150903199
"state46","race-parenthood","white-non-parent","informal","health","active",4441093.93533061,355283.150903199
"state46","race-parenthood","white-non-parent","informal","health","passive_elder",3486255.32475639,164578.39756417
"state46","race-parenthood","white-non-parent","informal","none","active",363227218.053825,355283.150903199
"state46","race-parenthood","white-parent","formal","daily_living","active",1252484.4,74788.24
"state46","race-parenthood","white-parent","formal","developmental","active",4242689.14285714,74788.24
"state46","race-parenthood","white-parent","formal","health","active",6376456.2,142751.78
"state46","race-parenthood","white-parent","formal","none","active",29695378.9714286,142751.78
"state46","race-parenthood","white-parent","informal","daily_living","active",27236016.3856656,160092.93717169
"state46","race-parenthood","white-parent","informal","developmental","active",14346255.1370241,160092.93717169
"state46","race-parenthood","white-parent","informal","developmental","passive_child",44266202.7903593,160092.93717169
"state46","race-parenthood","white-parent","informal","health","active",1853321.56796881,80158.018508726
"state46","race-parenthood","white-parent","informal","none","active",129168856.035644,160092.93717169
"state47","gender","female","formal","daily_living","active",39929139.4285714,2805704.26
"state47","gender","female","formal","developmental","active",58504582.1142857,2724831.89
"state47","gender","female","formal","health","active",102918386.742857,2791532.86
"state47","gender","female","formal","none","active",311314517.4,2866726.52
"state47","gender","female","informal","daily_living","active",657474133.45175,2812984.31490657
"state47","gender","female","informal","developmental","active",111034059.922031,2769685.43619307
"state47","gender","female","informal","developmental","passive_child",284523415.142979,2769685.43619307
"state47","gender","female","informal","health","active",62414935.3194658,2783987.46864057
"state47","gender","female","informal","health","passive_elder",32227342.7933366,2398228.95328888
"state47","gender","female","informal","none","active",2695434348.8745,2812984.31490657
"state47","gender","male","formal","daily_living","active",44839013.4,2504098.85
"state47","gender","male","formal","developmental","active",24017585.5714286,2333862.65
"state47","gender","male","formal","health","active",28973844.6857143,2537654.93
"state47","gender","male","formal","none","active",492933736.628571,2626951.6
"state47","gender","male","informal","daily_living","active",481629196.230722,2825475.36179973
"state47","gender","male","informal","developmental","active",65610995.7741634,2570743.23951057
"state47","gender","male","informal","developmental","passive_child",162416538.772603,2599848.19607223
"state47","gender","male","informal","health","active",20986696.9045422,2708381.5657463
"state47","gender","male","informal","health","passive_elder",30197208.4934803,2322963.28037865
"state47","gender","male","informal","none","active",2740427788.46637,2825475.36179973
"state47","gender-parenthood","female-non-parent","formal","daily_living","active",24790360.9714286,1707509.06
"state47","gender-parenthood","female-non-parent","formal","developmental","active",31488570.3428571,1679767.51
"state47","gender-parenthood","female-non-parent","formal","health","active",47965661.7428572,1707509.06
"state47","gender-parenthood","female-non-parent","formal","none","active",173385587.657143,1754660.8
"state47","gender-parenthood","female-non-parent","informal","daily_living","active",429218282.469549,1794013.15744334
"state47","gender-parenthood","female-non-parent","informal","developmental","active",26101970.883074,1750714.27872984
"state47","gender-parenthood","female-non-parent","informal","developmental","passive_child",43360665.7611024,1750714.27872984
"state47","gender-parenthood","female-non-parent","informal","health","active",36680947.5020432,1786720.42767432
"state47","gender-parenthood","female-non-parent","informal","health","passive_elder",25578714.7863624,1718511.78088027
"state47","gender-parenthood","female-non-parent","informal","none","active",1791860488.78181,1794013.15744334
"state47","gender-parenthood","female-parent","formal","daily_living","active",7315092.85714286,755700.12
"state47","gender-parenthood","female-parent","formal","developmental","active",20153138.3142857,732780.25
"state47","gender-parenthood","female-parent","formal","health","active",44066400.4285714,755700.12
"state47","gender-parenthood","female-parent","formal","none","active",102678456.257143,766428.87
"state47","gender-parenthood","female-parent","informal","daily_living","active",164654226.572369,733839.925952233
"state47","gender-parenthood","female-parent","informal","developmental","active",82037942.8899341,733839.925952233
"state47","gender-parenthood","female-parent","informal","developmental","passive_child",222896049.41191,733839.925952233
"state47","gender-parenthood","female-parent","informal","health","active",19727650.3458415,726595.874964798
"state47","gender-parenthood","female-parent","informal","health","passive_elder",6453176.89061944,478004.041910755
"state47","gender-parenthood","female-parent","informal","none","active",622842183.115424,733839.925952233
"state47","gender-parenthood","male-non-parent","formal","daily_living","active",28663725.5142857,1699133.25
"state47","gender-parenthood","male-non-parent","formal","developmental","active",15491476.9714286,1699133.25
"state47","gender-parenthood","male-non-parent","formal","health","active",13533730.3714286,1732689.33
"state47","gender-parenthood","male-non-parent","formal","none","active",291473783.914286,1759874.29
"state47","gender-parenthood","male-non-parent","informal","daily_living","active",287479817.341577,1826814.38572102
"state47","gender-parenthood","male-non-parent","informal","developmental","active",16736864.6805631,1626567.95211356
"state47","gender-parenthood","male-non-parent","informal","developmental","passive_child",14155569.5044828,1626567.95211356
"state47","gender-parenthood","male-non-parent","informal","health","active",16887008.5875909,1807891.88753477
"state47","gender-parenthood","male-non-parent","informal","health","passive_elder",20426341.3459175,1626567.95211356
"state47","gender-parenthood","male-non-parent","informal","none","active",1920468495.50387,1826814.38572102
"state47","gender-parenthood","male-parent","formal","daily_living","active",12505337.2285714,603814.75
"state47","gender-parenthood","male-parent","formal","developmental","active",4840531.45714286,466727.03
"state47","gender-parenthood","male-parent","formal","health","active",13094515.4571429,603814.75
"state47","gender-parenthood","male-parent","formal","none","active",163498937.314286,639817.72
"state47","gender-parenthood","male-parent","informal","daily_living","active",147653581.36187,793894.686676616
"state47","gender-parenthood","male-parent","informal","developmental","active",48152440.7482728,793894.686676616
"state47","gender-parenthood","male-parent","informal","developmental","passive_child",146389657.311755,793894.686676616
"state47","gender-parenthood","male-parent","informal","health","active",3890423.38886029,750209.077491137
"state47","gender-parenthood","male-parent","informal","health","passive_elder",2726153.6308201,546114.7275447
"state47","gender-parenthood","male-parent","informal","none","active",633769860.17203,793894.686676616
"state47","gender-race","female-asian","formal","none","active",5771326.11428571,31669.11
"state47","gender-race","female-asian","informal","daily_living","active",9687664.56133104,47190.2585831463
"state47","gender-race","female-asian","informal","developmental","active",5837266.53139684,19764.95279128
"state47","gender-race","female-asian","informal","developmental","passive_child",7334166.87221086,19764.95279128
"state47","gender-race","female-asian","informal","health","passive_elder",1642236.92170715,27425.3057918663
"state47","gender-race","female-asian","informal","none","active",46141418.3248009,47190.2585831463
"state47","gender-race","female-black","formal","daily_living","active",4143986.48571429,249463.51
"state47","gender-race","female-black","formal","developmental","active",6576217.71428571,249463.51
"state47","gender-race","female-black","formal","health","active",20172111.4285714,377375.94
"state47","gender-race","female-black","formal","none","active",50680301.4857143,447371.84
"state47","gender-race","female-black","informal","daily_living","active",104962443.042731,417469.655283408
"state47","gender-race","female-black","informal","developmental","active",18944806.964239,366069.16423881
"state47","gender-race","female-black","informal","developmental","passive_child",58442421.9260383,417469.655283408
"state47","gender-race","female-black","informal","health","active",3298432.15796525,265614.272503837
"state47","gender-race","female-black","informal","health","passive_elder",1686074.92307718,265614.272503837
"state47","gender-race","female-black","informal","none","active",391917117.372647,417469.655283408
"state47","gender-race","female-hispan","formal","health","active",3967770.42857143,86089.1
"state47","gender-race","female-hispan","formal","none","active",20975093.4,157960.17
"state47","gender-race","female-hispan","informal","daily_living","active",44116694.7549276,205557.336628225
"state47","gender-race","female-hispan","informal","developmental","active",11058074.1585615,187999.792169224
"state47","gender-race","female-hispan","informal","developmental","passive_child",48148134.7348233,205557.336628225
"state47","gender-race","female-hispan","informal","health","active",9260475.65167976,128371.98852779
"state47","gender-race","female-hispan","informal","none","active",164893148.826412,205557.336628225
"state47","gender-race","female-multi","formal","none","active",5522417.31428572,27741.55
"state47","gender-race","female-multi","informal","daily_living","active",9656998.84242432,23040.9086621567
"state47","gender-race","female-multi","informal","developmental","passive_child",6087661.11659376,21704.1164969753
"state47","gender-race","female-multi","informal","none","active",28530923.023462,30284.9596495923
"state47","gender-race","female-native","informal","daily_living","active",1276227.70957816,7292.72976901808
"state47","gender-race","female-native","informal","none","active",8787739.37166679,7292.72976901808
"state47","gender-race","female-other","formal","daily_living","active",8955745.28571429,436740.87
"state47","gender-race","female-other","formal","developmental","active",4380379.71428571,355868.5
"state47","gender-race","female-other","formal","health","active",10340414.4857143,208567.94
"state47","gender-race","female-other","formal","none","active",10037810.4857143,82483.97
"state47","gender-race","female-other","informal","daily_living","active",434643.059246137,7244.05098743562
"state47","gender-race","female-other","informal","developmental","active",2381603.59523852,90662.1520005742
"state47","gender-race","female-other","informal","health","active",5541078.96865522,284811.83261577
"state47","gender-race","female-other","informal","health","passive_elder",195451.116354721,201713.130497851
"state47","gender-race","female-white","formal","daily_living","active",26829407.6571429,2119499.88
"state47","gender-race","female-white","formal","developmental","active",47547984.6857143,2119499.88
"state47","gender-race","female-white","formal","health","active",68438090.4,2119499.88
"state47","gender-race","female-white","formal","none","active",218327568.6,2119499.88
"state47","gender-race","female-white","informal","daily_living","active",487339461.481512,2105189.37499318
"state47","gender-race","female-white","informal","developmental","active",72812308.672595,2105189.37499318
"state47","gender-race","female-white","informal","developmental","passive_child",164511030.493313,2105189.37499318
"state47","gender-race","female-white","informal","health","active",44314948.5411655,2105189.37499318
"state47","gender-race","female-white","informal","health","passive_elder",28703579.8321975,1903476.24449533
"state47","gender-race","female-white","informal","none","active",2055164001.95551,2105189.37499318
"state47","gender-race","male-asian","formal","none","active",13127714.5714286,60363.77
"state47","gender-race","male-asian","informal","daily_living","active",8779410.82330762,57837.7137523605
"state47","gender-race","male-asian","informal","developmental","active",1856628.26683408,24898.9630842838
"state47","gender-race","male-asian","informal","developmental","passive_child",4820572.17762052,24898.9630842838
"state47","gender-race","male-asian","informal","none","active",57354748.9707264,57837.7137523605
"state47","gender-race","male-black","formal","daily_living","active",4364274,251046.08
"state47","gender-race","male-black","formal","none","active",68435308.9714286,373807.15
"state47","gender-race","male-black","informal","daily_living","active",59161965.6198333,415823.524418498
"state47","gender-race","male-black","informal","developmental","active",5347718.95472521,386718.567856835
"state47","gender-race","male-black","informal","developmental","passive_child",11097622.5138346,386718.567856835
"state47","gender-race","male-black","informal","health","active",1871620.22077087,319726.661338564
"state47","gender-race","male-black","informal","health","passive_elder",4221648.29805667,319726.661338564
"state47","gender-race","male-black","informal","none","active",442781282.775194,415823.524418498
"state47","gender-race","male-hispan","formal","daily_living","active",4110208.71428571,103563.2
"state47","gender-race","male-hispan","formal","none","active",39864123.4285714,161084.34
"state47","gender-race","male-hispan","informal","daily_living","active",48359191.3252831,304752.720425305
"state47","gender-race","male-hispan","informal","developmental","active",4800997.08006899,137102.443428167
"state47","gender-race","male-hispan","informal","developmental","passive_child",24678873.6367768,137102.443428167
"state47","gender-race","male-hispan","informal","none","active",274586329.250314,308072.310207698
"state47","gender-race","male-multi","informal","daily_living","active",7628839.53071686,32460.3045252614
"state47","gender-race","male-multi","informal","developmental","active",1397005.18588344,18786.6461011951
"state47","gender-race","male-multi","informal","developmental","passive_child",2556080.96265747,18786.6461011951
"state47","gender-race","male-multi","informal","none","active",33241488.4957672,40505.1943810844
"state47","gender-race","male-other","formal","daily_living","active",7139745.17142857,338238.57
"state47","gender-race","male-other","formal","developmental","active",5738963.14285714,522611.65
"state47","gender-race","male-other","formal","health","active",8371465.11428571,726403.93
"state47","gender-race","male-other","formal","none","active",9817233.25714286,62488.98
"state47","gender-race","male-other","informal","daily_living","active",779509.612312737,11364.4796382159
"state47","gender-race","male-other","informal","developmental","passive_child",1871311.95636549,179385.557282057
"state47","gender-race","male-other","informal","health","active",3476173.89176455,535698.886088036
"state47","gender-race","male-white","formal","daily_living","active",29224785.5142857,1811251
"state47","gender-race","male-white","formal","developmental","active",18278622.4285714,1811251
"state47","gender-race","male-white","formal","health","active",20602379.5714286,1811251
"state47","gender-race","male-white","formal","none","active",361689356.4,1969207.36
"state47","gender-race","male-white","informal","daily_living","active",356920279.319268,2003236.61904009
"state47","gender-race","male-white","informal","developmental","active",52208646.2866517,2003236.61904009
"state47","gender-race","male-white","informal","developmental","passive_child",117392077.525348,1852956.0183197
"state47","gender-race","male-white","informal","health","active",15638902.7920067,1852956.0183197
"state47","gender-race","male-white","informal","health","passive_elder",25975560.1954237,2003236.61904009
"state47","gender-race","male-white","informal","none","active",1932463938.97437,2003236.61904009
"state47","race-parenthood","asian-non-parent","formal","none","active",12188192.8285714,65225.19
"state47","race-parenthood","asian-non-parent","informal","daily_living","active",10442114.7144922,46347.8039781238
"state47","race-parenthood","asian-non-parent","informal","health","passive_elder",1642236.92170715,27425.3057918663
"state47","race-parenthood","asian-non-parent","informal","none","active",52590857.685093,46347.8039781238
"state47","race-parenthood","asian-parent","formal","none","active",6710847.85714286,26807.69
"state47","race-parenthood","asian-parent","informal","daily_living","active",6204359.29723381,44663.9158755638
"state47","race-parenthood","asian-parent","informal","developmental","active",7693894.79823092,44663.9158755638
"state47","race-parenthood","asian-parent","informal","developmental","passive_child",12154739.0498314,44663.9158755638
"state47","race-parenthood","asian-parent","informal","none","active",37982426.9493243,44663.9158755638
"state47","race-parenthood","black-non-parent","formal","daily_living","active",8508260.48571429,500509.59
"state47","race-parenthood","black-non-parent","formal","developmental","active",6576217.71428571,249463.51
"state47","race-parenthood","black-non-parent","formal","health","active",8404858.28571429,249463.51
"state47","race-parenthood","black-non-parent","formal","none","active",63929241.7714286,500509.59
"state47","race-parenthood","black-non-parent","informal","daily_living","active",106889459.906992,585340.933842401
"state47","race-parenthood","black-non-parent","informal","developmental","active",5324368.67680435,585340.933842401
"state47","race-parenthood","black-non-parent","informal","developmental","passive_child",18315940.7678048,585340.933842401
"state47","race-parenthood","black-non-parent","informal","health","active",5170052.37873612,585340.933842401
"state47","race-parenthood","black-non-parent","informal","health","passive_elder",5907723.22113385,585340.933842401
"state47","race-parenthood","black-non-parent","informal","none","active",629473234.241318,585340.933842401
"state47","race-parenthood","black-parent","formal","health","active",11767253.1428571,127912.43
"state47","race-parenthood","black-parent","formal","none","active",39832938.6857143,207479.01
"state47","race-parenthood","black-parent","informal","daily_living","active",39008884.7121642,167446.798253244
"state47","race-parenthood","black-parent","informal","developmental","active",18968157.2421599,167446.798253244
"state47","race-parenthood","black-parent","informal","developmental","passive_child",49572974.2755372,167446.798253244
"state47","race-parenthood","black-parent","informal","none","active",124497322.480836,167446.798253244
"state47","race-parenthood","hispan-non-parent","formal","daily_living","active",4110208.71428571,103563.2
"state47","race-parenthood","hispan-non-parent","formal","health","active",3967770.42857143,86089.1
"state47","race-parenthood","hispan-non-parent","formal","none","active",31192536.6,189652.3
"state47","race-parenthood","hispan-non-parent","informal","daily_living","active",23990006.3488666,227278.080638573
"state47","race-parenthood","hispan-non-parent","informal","developmental","active",1371190.09406864,59627.8036414345
"state47","race-parenthood","hispan-non-parent","informal","developmental","passive_child",2460076.3452408,59627.8036414345
"state47","race-parenthood","hispan-non-parent","informal","none","active",207655742.788151,227278.080638573
"state47","race-parenthood","hispan-parent","formal","none","active",29646680.2285714,129392.21
"state47","race-parenthood","hispan-parent","informal","daily_living","active",60042312.8728932,265474.431955957
"state47","race-parenthood","hispan-parent","informal","developmental","active",14487881.1445619,265474.431955957
"state47","race-parenthood","hispan-parent","informal","developmental","passive_child",63827714.0900334,265474.431955957
"state47","race-parenthood","hispan-parent","informal","health","active",9260475.65167976,128371.98852779
"state47","race-parenthood","hispan-parent","informal","none","active",216457572.730102,265474.431955957
"state47","race-parenthood","multi-non-parent","formal","none","active",5522417.31428572,27741.55
"state47","race-parenthood","multi-non-parent","informal","daily_living","active",10208300.438855,22254.5015766833
"state47","race-parenthood","multi-non-parent","informal","none","active",19284035.7637673,22254.5015766833
"state47","race-parenthood","multi-parent","informal","daily_living","active",2501874.24829305,18786.6461011951
"state47","race-parenthood","multi-parent","informal","developmental","active",1397005.18588344,18786.6461011951
"state47","race-parenthood","multi-parent","informal","developmental","passive_child",6830071.04524449,26030.6970886307
"state47","race-parenthood","multi-parent","informal","none","active",21603333.2100571,26030.6970886307
"state47","race-parenthood","native-non-parent","informal","daily_living","active",1276227.70957816,7292.72976901808
"state47","race-parenthood","native-non-parent","informal","none","active",8787739.37166679,7292.72976901808
"state47","race-parenthood","other-non-parent","formal","daily_living","active",3165457.37142857,113830.65
"state47","race-parenthood","other-non-parent","formal","developmental","active",2517525.42857143,440698.38
"state47","race-parenthood","other-non-parent","formal","health","active",4667420.4,415906.91
"state47","race-parenthood","other-non-parent","formal","none","active",3096336.85714286,42667.59
"state47","race-parenthood","other-non-parent","informal","health","active",1798434.59811334,276957.888007122
"state47","race-parenthood","other-parent","formal","daily_living","active",6622624.37142857,359791.09
"state47","race-parenthood","other-parent","formal","developmental","active",3168921.42857143,199783.5
"state47","race-parenthood","other-parent","formal","health","active",7729289.14285714,231878.66
"state47","race-parenthood","other-parent","formal","none","active",6584253.25714286,42843.9
"state47","race-parenthood","other-parent","informal","daily_living","active",434643.059246137,7244.05098743562
"state47","race-parenthood","other-parent","informal","developmental","active",724405.098743562,7244.05098743562
"state47","race-parenthood","other-parent","informal","health","active",4961767.22810585,324314.194472692
"state47","race-parenthood","white-non-parent","formal","daily_living","active",37670159.9142857,2688738.87
"state47","race-parenthood","white-non-parent","formal","developmental","active",37886304.1714286,2688738.87
"state47","race-parenthood","white-non-parent","formal","health","active",44459343,2688738.87
"state47","race-parenthood","white-non-parent","formal","none","active",348930646.2,2688738.87
"state47","race-parenthood","white-non-parent","informal","daily_living","active",563891990.692342,2732313.49335957
"state47","race-parenthood","white-non-parent","informal","developmental","active",36143276.7927642,2732313.49335957
"state47","race-parenthood","white-non-parent","informal","developmental","passive_child",36740218.1525396,2732313.49335957
"state47","race-parenthood","white-non-parent","informal","health","active",46599469.1127847,2732313.49335957
"state47","race-parenthood","white-non-parent","informal","health","passive_elder",38455095.9894389,2732313.49335957
"state47","race-parenthood","white-non-parent","informal","none","active",2794537374.43568,2732313.49335957
"state47","race-parenthood","white-parent","formal","daily_living","active",13197805.7142857,999723.78
"state47","race-parenthood","white-parent","formal","developmental","active",21824748.3428571,999723.78
"state47","race-parenthood","white-parent","formal","health","active",37664373.6,999723.78
"state47","race-parenthood","white-parent","formal","none","active",183402673.542857,999723.78
"state47","race-parenthood","white-parent","informal","daily_living","active",204115733.744409,1024118.76945545
"state47","race-parenthood","white-parent","informal","developmental","active",86919040.1686272,1024118.76945545
"state47","race-parenthood","white-parent","informal","developmental","passive_child",236900208.263019,1024118.76945545
"state47","race-parenthood","white-parent","informal","health","active",9395830.85491621,1024118.76945545
"state47","race-parenthood","white-parent","informal","health","passive_elder",9179330.52143955,1024118.76945545
"state47","race-parenthood","white-parent","informal","none","active",856071387.917134,1024118.76945545
"state48","gender","female","formal","daily_living","active",266709358.457143,11556359.17
"state48","gender","female","formal","developmental","active",266815279.971429,11315056.34
"state48","gender","female","formal","health","active",313208427.171429,11629478.93
"state48","gender","female","formal","none","active",1210843147.2,11603052.28
"state48","gender","female","informal","daily_living","active",2823224847.27536,11924615.2498889
"state48","gender","female","informal","developmental","active",553210414.202831,11872050.6261146
"state48","gender","female","informal","developmental","passive_child",1239033538.30268,11827015.2861031
"state48","gender","female","informal","health","active",232816374.838583,11868221.923539
"state48","gender","female","informal","health","passive_elder",139181665.747491,11639618.1054091
"state48","gender","female","informal","none","active",11316246932.1735,11924615.2498889
"state48","gender","male","formal","daily_living","active",232744047.257143,11032066.95
"state48","gender","male","formal","developmental","active",100689167.228571,10847521.32
"state48","gender","male","formal","health","active",92822253.4285714,10831281.8
"state48","gender","male","formal","none","active",2229640148.14286,11108788.23
"state48","gender","male","informal","daily_living","active",1751041828.53171,10855387.5865273
"state48","gender","male","informal","developmental","active",252941553.867222,10730237.758661
"state48","gender","male","informal","developmental","passive_child",735672985.34887,10740782.0631689
"state48","gender","male","informal","health","active",116265004.353971,10730237.758661
"state48","gender","male","informal","health","passive_elder",59279012.5450443,9603878.66768837
"state48","gender","male","informal","none","active",10456526490.625,10855387.5865273
"state48","gender-parenthood","female-non-parent","formal","daily_living","active",128129301.342857,6548855.14
"state48","gender-parenthood","female-non-parent","formal","developmental","active",134233125,6548855.14
"state48","gender-parenthood","female-non-parent","formal","health","active",154228811.657143,6567935.32
"state48","gender-parenthood","female-non-parent","formal","none","active",650835137.571429,6548855.14
"state48","gender-parenthood","female-non-parent","informal","daily_living","active",1538083766.55572,6824305.45122909
"state48","gender-parenthood","female-non-parent","informal","developmental","active",98191659.8427628,6781146.7695858
"state48","gender-parenthood","female-non-parent","informal","developmental","passive_child",82900911.7713442,6781146.7695858
"state48","gender-parenthood","female-non-parent","informal","health","active",151296989.260825,6781146.7695858
"state48","gender-parenthood","female-non-parent","informal","health","passive_elder",120286812.192173,6773798.76313776
"state48","gender-parenthood","female-non-parent","informal","none","active",6841389374.6818,6824305.45122909
"state48","gender-parenthood","female-parent","formal","daily_living","active",97798571.8285714,3464590.17
"state48","gender-parenthood","female-parent","formal","developmental","active",99381731.4857143,3464590.17
"state48","gender-parenthood","female-parent","formal","health","active",127371299.142857,3511283.28
"state48","gender-parenthood","female-parent","formal","none","active",416444678.742857,3511283.28
"state48","gender-parenthood","female-parent","informal","daily_living","active",899655330.204027,3757556.68247128
"state48","gender-parenthood","female-parent","informal","developmental","active",425257500.171489,3757556.68247128
"state48","gender-parenthood","female-parent","informal","developmental","passive_child",1114847623.12456,3757556.68247128
"state48","gender-parenthood","female-parent","informal","health","active",59985689.7619831,3747717.39456992
"state48","gender-parenthood","female-parent","informal","health","passive_elder",7925014.29761145,3708152.66860942
"state48","gender-parenthood","female-parent","informal","none","active",3204451982.48436,3757556.68247128
"state48","gender-parenthood","male-non-parent","formal","daily_living","active",144795501.342857,7227391.86
"state48","gender-parenthood","male-non-parent","formal","developmental","active",66248439.6,7227391.86
"state48","gender-parenthood","male-non-parent","formal","health","active",45585244.0285714,7112116.68
"state48","gender-parenthood","male-non-parent","formal","none","active",1255181210.22857,7273701.81
"state48","gender-parenthood","male-non-parent","informal","daily_living","active",1013648279.90995,6405441.67769733
"state48","gender-parenthood","male-non-parent","informal","developmental","active",31233270.543742,6290836.15433893
"state48","gender-parenthood","male-non-parent","informal","developmental","passive_child",30753514.4179539,6290836.15433893
"state48","gender-parenthood","male-non-parent","informal","health","active",78659139.5941484,6290836.15433893
"state48","gender-parenthood","male-non-parent","informal","health","passive_elder",55460994.6871186,6290836.15433893
"state48","gender-parenthood","male-non-parent","informal","none","active",6525974308.08402,6405441.67769733
"state48","gender-parenthood","male-parent","formal","daily_living","active",73322031.3428572,2823026.19
"state48","gender-parenthood","male-parent","formal","developmental","active",31537059.3428571,2823026.19
"state48","gender-parenthood","male-parent","formal","health","active",40975176.2571429,2823026.19
"state48","gender-parenthood","male-parent","formal","none","active",765600507.6,2850510.39
"state48","gender-parenthood","male-parent","informal","daily_living","active",553778211.016682,3402427.85659973
"state48","gender-parenthood","male-parent","informal","developmental","active",215399021.331022,3391883.55209184
"state48","gender-parenthood","male-parent","informal","developmental","passive_child",688987588.487172,3402427.85659973
"state48","gender-parenthood","male-parent","informal","health","active",32459565.9600351,3391883.55209184
"state48","gender-parenthood","male-parent","informal","health","passive_elder",2114462.04242955,2809228.13356031
"state48","gender-parenthood","male-parent","informal","none","active",2938005842.14538,3402427.85659973
"state48","gender-race","female-asian","formal","daily_living","active",20406966.9428571,635036.71
"state48","gender-race","female-asian","formal","developmental","active",11702484.4285714,635036.71
"state48","gender-race","female-asian","formal","health","active",14208683.4857143,635036.71
"state48","gender-race","female-asian","formal","none","active",91036904.1428571,778583.08
"state48","gender-race","female-asian","informal","daily_living","active",169500838.233816,845530.457313541
"state48","gender-race","female-asian","informal","developmental","active",49783673.3240816,800495.117302104
"state48","gender-race","female-asian","informal","developmental","passive_child",66843147.501459,800495.117302104
"state48","gender-race","female-asian","informal","health","active",7663220.63206852,637096.70042986
"state48","gender-race","female-asian","informal","health","passive_elder",6197681.17205365,592061.360418423
"state48","gender-race","female-asian","informal","none","active",830930052.628252,845530.457313541
"state48","gender-race","female-black","formal","daily_living","active",27957934.9714286,1296959.27
"state48","gender-race","female-black","formal","developmental","active",29711059.0285714,1296959.27
"state48","gender-race","female-black","formal","health","active",64445030.8285714,1538262.1
"state48","gender-race","female-black","formal","none","active",193178136,1538262.1
"state48","gender-race","female-black","informal","daily_living","active",272508221.896065,1453156.02370586
"state48","gender-race","female-black","informal","developmental","active",47610246.4598611,1453156.02370586
"state48","gender-race","female-black","informal","developmental","passive_child",125378040.10001,1453156.02370586
"state48","gender-race","female-black","informal","health","active",36026058.2987234,1277475.52331028
"state48","gender-race","female-black","informal","health","passive_elder",4265302.56145555,816114.77985216
"state48","gender-race","female-black","informal","none","active",1437222950.95413,1453156.02370586
"state48","gender-race","female-hispan","formal","daily_living","active",154552897.714286,4203031.31
"state48","gender-race","female-hispan","formal","developmental","active",84873333.0857143,4203031.31
"state48","gender-race","female-hispan","formal","health","active",98178007.4571429,4203031.31
"state48","gender-race","female-hispan","formal","none","active",392078370.428571,4203031.31
"state48","gender-race","female-hispan","informal","daily_living","active",1187295205.92327,4551748.95284723
"state48","gender-race","female-hispan","informal","developmental","active",246958708.751671,4551748.95284723
"state48","gender-race","female-hispan","informal","developmental","passive_child",638862409.018272,4551748.95284723
"state48","gender-race","female-hispan","informal","health","active",78236869.4504569,4551748.95284723
"state48","gender-race","female-hispan","informal","health","passive_elder",18764426.2539423,4551748.95284723
"state48","gender-race","female-hispan","informal","none","active",4188433781.66688,4551748.95284723
"state48","gender-race","female-multi","formal","none","active",16672845.4285714,135829.55
"state48","gender-race","female-multi","informal","daily_living","active",21110057.4249955,88733.9929295633
