"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","time_use","care_type","care_focus","provider_attention","population","provision_interval"
2023,"Prime Age","White","Employed","NIU","male","without_children","care","informal","developmental","passive_child",69181.1893054323,0
2023,"Prime Age","White","Employed","NIU","male","without_children","care","informal","developmental","active",2222.2909685874,133337.458115244
2023,"Prime Age","White","Employed","NIU","male","without_children","care","informal","health","passive_elder",69181.1893054323,2961303.84868152
2023,"Prime Age","White","NILF","Above Poverty","female","with_children","care","informal","daily_living","active",385731.616065185,111168560.256409
2023,"Prime Age","White","NILF","Above Poverty","female","with_children","care","informal","developmental","passive_child",385731.616065185,164306252.579949
2023,"Prime Age","White","NILF","Above Poverty","female","with_children","care","informal","developmental","active",342194.869163169,67146724.9126635
2023,"Prime Age","White","NILF","Above Poverty","female","with_children","care","informal","health","passive_elder",385731.616065185,2808307.68212973
2023,"Prime Age","White","NILF","Above Poverty","female","with_children","care","informal","health","active",56169.170070331,4949981.6163245
2023,"Prime Age","White","NILF","Above Poverty","female","without_children","care","informal","daily_living","active",190373.679311669,50529637.0110128
2023,"Prime Age","White","NILF","Above Poverty","female","without_children","care","informal","developmental","passive_child",190373.679311669,544210.333988679
2023,"Prime Age","White","NILF","Above Poverty","female","without_children","care","informal","developmental","active",9070.17223314466,1632631.00196604
2023,"Prime Age","White","NILF","Above Poverty","female","without_children","care","informal","health","passive_elder",190373.679311669,2158257.27369136
2023,"Prime Age","White","NILF","Above Poverty","female","without_children","care","informal","health","active",29542.6293856159,1545833.05576044
2023,"Prime Age","White","NILF","Above Poverty","male","with_children","care","informal","daily_living","active",31797.1990111063,9514970.73563416
2023,"Prime Age","White","NILF","Above Poverty","male","with_children","care","informal","developmental","passive_child",45715.9950212471,20610756.5575691
2023,"Prime Age","White","NILF","Above Poverty","male","with_children","care","informal","developmental","active",29334.7157229732,5560678.9879941
2023,"Prime Age","White","NILF","Above Poverty","male","with_children","care","informal","health","passive_elder",45715.9950212471,0
2023,"Prime Age","White","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",100229.056242662,16901780.9570992
2023,"Prime Age","White","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",115337.745940328,0
2023,"Prime Age","White","NILF","Above Poverty","male","without_children","care","informal","developmental","active",2506.74613749753,265715.090574739
2023,"Prime Age","White","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",115337.745940328,16949.3008180493
2023,"Prime Age","White","NILF","Above Poverty","male","without_children","care","informal","health","active",27372.298089863,1532741.90777451
2023,"Prime Age","White","NILF","Below Poverty","female","with_children","care","informal","daily_living","active",205926.761843435,59308589.8487687
2023,"Prime Age","White","NILF","Below Poverty","female","with_children","care","informal","developmental","passive_child",205926.761843435,63671587.469515
2023,"Prime Age","White","NILF","Below Poverty","female","with_children","care","informal","developmental","active",133336.242219136,17924261.0044818
2023,"Prime Age","White","NILF","Below Poverty","female","with_children","care","informal","health","passive_elder",205926.761843435,8520907.62127809
2023,"Prime Age","White","NILF","Below Poverty","female","with_children","care","informal","health","active",6095.87020363452,1079398.3876018
2023,"Prime Age","White","NILF","Below Poverty","female","without_children","care","informal","daily_living","active",231615.148755078,37287760.4738458
2023,"Prime Age","White","NILF","Below Poverty","female","without_children","care","informal","developmental","passive_child",234284.496137004,4195415.45419165
2023,"Prime Age","White","NILF","Below Poverty","female","without_children","care","informal","developmental","active",27144.4018365244,4222243.83072826
2023,"Prime Age","White","NILF","Below Poverty","female","without_children","care","informal","health","passive_elder",234284.496137004,2074220.15013345
2023,"Prime Age","White","NILF","Below Poverty","female","without_children","care","informal","health","active",59915.5484691885,11069830.9968591
2023,"Prime Age","White","NILF","Below Poverty","male","with_children","care","informal","daily_living","active",23875.7139711485,8135140.57768792
2023,"Prime Age","White","NILF","Below Poverty","male","with_children","care","informal","developmental","passive_child",23875.7139711485,587416.325772386
2023,"Prime Age","White","NILF","Below Poverty","male","with_children","care","informal","developmental","active",3560.09894407507,320408.904966756
2023,"Prime Age","White","NILF","Below Poverty","male","with_children","care","informal","health","passive_elder",23875.7139711485,0
2023,"Prime Age","White","NILF","Below Poverty","male","without_children","care","informal","daily_living","active",176556.793989995,36215837.2038286
2023,"Prime Age","White","NILF","Below Poverty","male","without_children","care","informal","developmental","passive_child",180045.196014163,888699.566122238
2023,"Prime Age","White","NILF","Below Poverty","male","without_children","care","informal","developmental","active",1953.18585960932,273446.020345304
2023,"Prime Age","White","NILF","Below Poverty","male","without_children","care","informal","health","passive_elder",180045.196014163,3838586.72942888
2023,"Prime Age","White","NILF","Below Poverty","male","without_children","care","informal","health","active",33536.0798299562,2151727.43366254
2023,"Prime Age","White","NILF","NIU","female","with_children","care","informal","daily_living","active",50412.9390576597,12477072.3805112
2023,"Prime Age","White","NILF","NIU","female","with_children","care","informal","developmental","active",43926.2025398652,6109407.31146329
2023,"Prime Age","White","NILF","NIU","female","with_children","care","informal","developmental","passive_child",50412.9390576597,22304653.6627818
2023,"Prime Age","White","NILF","NIU","female","with_children","care","informal","health","passive_elder",50412.9390576597,0
2023,"Prime Age","White","NILF","NIU","female","with_children","care","informal","health","active",8812.85826771288,590784.651851262
2023,"Prime Age","White","NILF","NIU","female","without_children","care","informal","daily_living","active",19403.0085712427,3319854.27118741
2023,"Prime Age","White","NILF","NIU","female","without_children","care","informal","developmental","passive_child",19403.0085712427,0
2023,"Prime Age","White","NILF","NIU","female","without_children","care","informal","developmental","active",2418.11965489096,290174.358586915
2023,"Prime Age","White","NILF","NIU","female","without_children","care","informal","health","passive_elder",19403.0085712427,0
2023,"Prime Age","White","NILF","NIU","male","without_children","care","informal","daily_living","active",33126.9396206526,6385932.36033411
2023,"Prime Age","White","NILF","NIU","male","without_children","care","informal","developmental","passive_child",33126.9396206526,0
2023,"Prime Age","White","NILF","NIU","male","without_children","care","informal","health","passive_elder",33126.9396206526,0
2023,"Prime Age","White","NILF","NIU","male","without_children","care","informal","health","active",19536.0939458816,4792640.41620282
2023,"Prime Age","White","Unemployed","Above Poverty","female","with_children","care","informal","daily_living","active",21083.5578976756,5974164.04100154
2023,"Prime Age","White","Unemployed","Above Poverty","female","with_children","care","informal","developmental","passive_child",28735.6521055156,2460770.09219659
2023,"Prime Age","White","Unemployed","Above Poverty","female","with_children","care","informal","developmental","active",8599.64694621753,857990.552116836
2023,"Prime Age","White","Unemployed","Above Poverty","female","with_children","care","informal","health","passive_elder",28735.6521055156,0
2023,"Prime Age","White","Unemployed","Above Poverty","female","with_children","care","informal","health","active",3639.91620200822,436789.944240986
2023,"Prime Age","White","Unemployed","Above Poverty","female","without_children","care","informal","daily_living","active",67402.7303143052,28051537.023694
2023,"Prime Age","White","Unemployed","Above Poverty","female","without_children","care","informal","developmental","passive_child",67402.7303143052,0
2023,"Prime Age","White","Unemployed","Above Poverty","female","without_children","care","informal","health","passive_elder",67402.7303143052,0
2023,"Prime Age","White","Unemployed","Above Poverty","male","with_children","care","informal","daily_living","active",24212.249011811,4539947.11432615
2023,"Prime Age","White","Unemployed","Above Poverty","male","with_children","care","informal","developmental","passive_child",24212.249011811,11513372.8271367
2023,"Prime Age","White","Unemployed","Above Poverty","male","with_children","care","informal","developmental","active",24212.249011811,3253495.90487428
2023,"Prime Age","White","Unemployed","Above Poverty","male","with_children","care","informal","health","passive_elder",24212.249011811,0
2023,"Prime Age","White","Unemployed","Above Poverty","male","with_children","care","informal","health","active",8798.67321927671,263960.196578301
2023,"Prime Age","White","Unemployed","Above Poverty","male","without_children","care","informal","daily_living","active",81952.0587674734,15806263.7491763
2023,"Prime Age","White","Unemployed","Above Poverty","male","without_children","care","informal","developmental","passive_child",81952.0587674734,0
2023,"Prime Age","White","Unemployed","Above Poverty","male","without_children","care","informal","health","passive_elder",81952.0587674734,0
2023,"Prime Age","White","Unemployed","Above Poverty","male","without_children","care","informal","health","active",10406.4205046405,312192.615139216
2023,"Prime Age","White","Unemployed","Below Poverty","female","with_children","care","informal","daily_living","active",35338.8597347458,9466974.51347504
2023,"Prime Age","White","Unemployed","Below Poverty","female","with_children","care","informal","developmental","passive_child",35338.8597347458,9274012.47079414
2023,"Prime Age","White","Unemployed","Below Poverty","female","with_children","care","informal","developmental","active",27588.5102185737,6188105.86221538
2023,"Prime Age","White","Unemployed","Below Poverty","female","with_children","care","informal","health","passive_elder",35338.8597347458,0
2023,"Prime Age","White","Unemployed","Below Poverty","female","without_children","care","informal","daily_living","active",28222.9682294833,10910560.8985165
2023,"Prime Age","White","Unemployed","Below Poverty","female","without_children","care","informal","developmental","passive_child",28222.9682294833,0
2023,"Prime Age","White","Unemployed","Below Poverty","female","without_children","care","informal","health","passive_elder",28222.9682294833,0
2023,"Prime Age","White","Unemployed","Below Poverty","female","without_children","care","informal","health","active",3397.06425829479,16985.321291474
2023,"Prime Age","White","Unemployed","Below Poverty","male","with_children","care","informal","daily_living","active",51852.883739983,10974364.8768056
2023,"Prime Age","White","Unemployed","Below Poverty","male","with_children","care","informal","developmental","passive_child",58377.8303968608,6414063.49277799
2023,"Prime Age","White","Unemployed","Below Poverty","male","with_children","care","informal","developmental","active",16257.2523049364,5238844.38520998
2023,"Prime Age","White","Unemployed","Below Poverty","male","with_children","care","informal","health","passive_elder",58377.8303968608,0
2023,"Prime Age","White","Unemployed","Below Poverty","male","without_children","care","informal","daily_living","active",54586.2383739419,9585964.47252588
2023,"Prime Age","White","Unemployed","Below Poverty","male","without_children","care","informal","developmental","passive_child",54586.2383739419,0
2023,"Prime Age","White","Unemployed","Below Poverty","male","without_children","care","informal","health","passive_elder",54586.2383739419,1047283.22393555
2023,"Prime Age","White","Unemployed","NIU","male","without_children","care","informal","daily_living","active",5464.46043953644,3278676.26372186
2023,"Prime Age","White","Unemployed","NIU","male","without_children","care","informal","developmental","passive_child",5464.46043953644,0
2023,"Prime Age","White","Unemployed","NIU","male","without_children","care","informal","health","passive_elder",5464.46043953644,0
2023,"Under Twenty-Five","American Indian","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",9228.3844364011,4844901.82911058
2023,"Under Twenty-Five","American Indian","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",9228.3844364011,6367585.26111676
2023,"Under Twenty-Five","American Indian","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",9228.3844364011,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",4971.72705221753,2485863.52610877
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",4971.72705221753,1690387.19775396
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","with_children","care","informal","developmental","active",4971.72705221753,671183.152049367
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",4971.72705221753,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",125557.345678114,11292729.1523112
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",125557.345678114,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","without_children","care","informal","developmental","active",106502.42718621,4792609.22337947
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",125557.345678114,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","female","without_children","care","informal","health","active",9900.6551148663,594039.306891978
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",149384.319127607,14233529.586717
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",149384.319127607,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",149384.319127607,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Below Poverty","male","without_children","care","informal","daily_living","active",58160.8364183315,8237116.61827091
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Below Poverty","male","without_children","care","informal","developmental","passive_child",58160.8364183315,0
2023,"Under Twenty-Five","Asian/Pacific Island","Employed","Below Poverty","male","without_children","care","informal","health","passive_elder",58160.8364183315,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Above Poverty","female","without_children","care","informal","daily_living","active",41185.9572716411,5256152.28337187
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Above Poverty","female","without_children","care","informal","developmental","passive_child",41185.9572716411,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Above Poverty","female","without_children","care","informal","health","passive_elder",41185.9572716411,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Below Poverty","female","without_children","care","informal","daily_living","active",11868.1452508203,2670332.68143456
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Below Poverty","female","without_children","care","informal","developmental","passive_child",11868.1452508203,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Below Poverty","female","without_children","care","informal","health","passive_elder",11868.1452508203,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Below Poverty","male","without_children","care","informal","daily_living","active",30545.4966361858,4737411.18649545
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Below Poverty","male","without_children","care","informal","developmental","passive_child",30545.4966361858,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","Below Poverty","male","without_children","care","informal","health","passive_elder",30545.4966361858,0
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","NIU","female","without_children","care","informal","daily_living","active",36535.5164620921,6028360.21624519
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","NIU","female","without_children","care","informal","developmental","passive_child",36535.5164620921,4384261.97545105
2023,"Under Twenty-Five","Asian/Pacific Island","NILF","NIU","female","without_children","care","informal","health","passive_elder",36535.5164620921,0
2023,"Under Twenty-Five","Asian/Pacific Island","Unemployed","Above Poverty","female","without_children","care","informal","daily_living","active",29709.4382713534,4976025.7217376
2023,"Under Twenty-Five","Asian/Pacific Island","Unemployed","Above Poverty","female","without_children","care","informal","developmental","passive_child",29709.4382713534,0
2023,"Under Twenty-Five","Asian/Pacific Island","Unemployed","Above Poverty","female","without_children","care","informal","health","passive_elder",29709.4382713534,0
2023,"Under Twenty-Five","Asian/Pacific Island","Unemployed","Above Poverty","male","without_children","care","informal","daily_living","active",12161.32886764,1580972.7527932
2023,"Under Twenty-Five","Asian/Pacific Island","Unemployed","Above Poverty","male","without_children","care","informal","developmental","passive_child",12161.32886764,0
2023,"Under Twenty-Five","Asian/Pacific Island","Unemployed","Above Poverty","male","without_children","care","informal","health","passive_elder",12161.32886764,0
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",8557.38449710027,256721.534913008
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","with_children","care","informal","developmental","active",8557.38449710027,941312.29468103
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",8557.38449710027,2524428.42664458
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",8557.38449710027,0
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",101031.355079916,16735204.7802845
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",101031.355079916,0
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","without_children","care","informal","developmental","active",42418.0717693814,1092101.82072109
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",101031.355079916,0
2023,"Under Twenty-Five","Black","Employed","Above Poverty","female","without_children","care","informal","health","active",27414.7638762603,1096590.55505041
2023,"Under Twenty-Five","Black","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",96630.020888097,7185844.62590754
2023,"Under Twenty-Five","Black","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",96630.020888097,0
2023,"Under Twenty-Five","Black","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",96630.020888097,0
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","with_children","care","informal","daily_living","active",10833.4150951348,1300009.81141618
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","with_children","care","informal","developmental","passive_child",10833.4150951348,2004181.79259994
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","with_children","care","informal","developmental","active",10833.4150951348,975007.358562131
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","with_children","care","informal","health","passive_elder",10833.4150951348,0
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",87379.0576258707,16178395.9168765
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",98067.1399035271,0
2023,"Under Twenty-Five","Black","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",98067.1399035271,0
2023,"Under Twenty-Five","Black","Employed","Below Poverty","male","without_children","care","informal","daily_living","active",80180.1889868783,4370435.95323856
2023,"Under Twenty-Five","Black","Employed","Below Poverty","male","without_children","care","informal","developmental","passive_child",85327.8851344,0
2023,"Under Twenty-Five","Black","Employed","Below Poverty","male","without_children","care","informal","health","passive_elder",85327.8851344,6367857.07214913
2023,"Under Twenty-Five","Black","Employed","NIU","male","without_children","care","informal","developmental","passive_child",57072.9688739578,0
2023,"Under Twenty-Five","Black","Employed","NIU","male","without_children","care","informal","health","passive_elder",57072.9688739578,0
2023,"Under Twenty-Five","Black","NILF","Above Poverty","female","without_children","care","informal","daily_living","active",16362.5119263901,8557593.73750204
2023,"Under Twenty-Five","Black","NILF","Above Poverty","female","without_children","care","informal","developmental","passive_child",16362.5119263901,2781627.02748632
2023,"Under Twenty-Five","Black","NILF","Above Poverty","female","without_children","care","informal","health","passive_elder",16362.5119263901,0
2023,"Under Twenty-Five","Black","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",22504.2059734844,1057697.68075377
2023,"Under Twenty-Five","Black","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",22504.2059734844,0
2023,"Under Twenty-Five","Black","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",22504.2059734844,0
2023,"Under Twenty-Five","Black","NILF","Below Poverty","female","without_children","care","informal","daily_living","active",38269.2295763649,9033469.44340086
2023,"Under Twenty-Five","Black","NILF","Below Poverty","female","without_children","care","informal","developmental","passive_child",38269.2295763649,0
2023,"Under Twenty-Five","Black","NILF","Below Poverty","female","without_children","care","informal","health","passive_elder",38269.2295763649,0
2023,"Under Twenty-Five","Black","NILF","Below Poverty","female","without_children","care","informal","health","active",10925.4588004767,655527.528028603
2023,"Under Twenty-Five","Black","NILF","NIU","male","without_children","care","informal","daily_living","active",74638.4414310658,4086344.66963836
2023,"Under Twenty-Five","Black","NILF","NIU","male","without_children","care","informal","developmental","passive_child",74638.4414310658,1246086.88393391
2023,"Under Twenty-Five","Black","NILF","NIU","male","without_children","care","informal","health","passive_elder",74638.4414310658,0
2023,"Under Twenty-Five","Black","Unemployed","Below Poverty","female","without_children","care","informal","daily_living","active",5257.8820003463,1603654.01010562
2023,"Under Twenty-Five","Black","Unemployed","Below Poverty","female","without_children","care","informal","developmental","passive_child",5257.8820003463,0
2023,"Under Twenty-Five","Black","Unemployed","Below Poverty","female","without_children","care","informal","health","passive_elder",5257.8820003463,0
2023,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","daily_living","active",99800.5217199025,20519516.2740723
2023,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","developmental","passive_child",99800.5217199025,2216621.23338786
2023,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","developmental","active",20635.4776703359,928596.495165115
2023,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","health","passive_elder",99800.5217199025,0
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",12079.4327304323,1026751.78208675
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",15983.9550211381,5375347.56504239
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","developmental","active",12079.4327304323,2597078.03704295
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",15983.9550211381,0
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",280750.675866899,47129782.0481057
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",298800.988015929,1059921.51405026
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","developmental","active",28099.1512469107,13877815.6551191
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",298800.988015929,0
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","health","active",12563.8206697353,376914.62009206
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",318237.919001965,29114023.8240656
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",344054.524231671,9632821.65146914
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",344054.524231671,0
2023,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","health","active",22867.2152676953,993770.329666564
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","daily_living","active",68248.7060724099,14608973.7933664
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","developmental","passive_child",68248.7060724099,15307500.5190355
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","developmental","active",66092.1387634575,9995482.49719815
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","health","passive_elder",68248.7060724099,0
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",276083.678416236,68233257.8396948
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",276083.678416236,22891351.8774511
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","developmental","active",20112.4575234932,1587740.39428032
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",276083.678416236,0
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","health","active",17938.0371443627,1076282.22866176
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","daily_living","active",7926.34250770849,475580.55046251
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","developmental","passive_child",7926.34250770849,0
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","health","passive_elder",7926.34250770849,0
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","daily_living","active",122045.875241041,18907604.911173
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","developmental","passive_child",141064.818471671,471113.505928849
2023,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","health","passive_elder",141064.818471671,0
2023,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","daily_living","active",15100.2154896893,1479821.11798955
2023,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","developmental","passive_child",15100.2154896893,1389219.82505142
2023,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","developmental","active",15100.2154896893,3020043.09793786
2023,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","health","passive_elder",15100.2154896893,0
2023,"Under Twenty-Five","Hispanic","Employed","NIU","male","without_children","care","informal","daily_living","active",10102.1151135688,909190.360221189
2023,"Under Twenty-Five","Hispanic","Employed","NIU","male","without_children","care","informal","developmental","passive_child",10102.1151135688,0
2023,"Under Twenty-Five","Hispanic","Employed","NIU","male","without_children","care","informal","health","passive_elder",10102.1151135688,0
2023,"Under Twenty-Five","Hispanic","Employed","NIU","male","without_children","care","informal","health","active",10102.1151135688,707148.057949814
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","daily_living","active",12319.7158584274,3326323.2817754
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","developmental","passive_child",12319.7158584274,6283055.08779797
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","developmental","active",12319.7158584274,3326323.2817754
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","health","passive_elder",12319.7158584274,0
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","daily_living","active",60751.9142864827,16255307.8974659
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","developmental","passive_child",60751.9142864827,0
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","developmental","active",17501.2559590964,1575113.03631868
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","health","passive_elder",60751.9142864827,0
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","health","active",27917.6373578756,279176.373578756
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",108789.456674894,13263627.2172369
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",108789.456674894,3949865.28444723
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","developmental","active",36998.3027663047,1109949.08298914
2023,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",108789.456674894,0
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","daily_living","active",2209.51828395562,640760.302347129
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","developmental","passive_child",2209.51828395562,916950.087841581
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","developmental","active",2209.51828395562,165713.871296671
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","health","passive_elder",2209.51828395562,0
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","daily_living","active",96839.7807402597,13541280.8368548
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","developmental","passive_child",96839.7807402597,0
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","developmental","active",6729.35486563123,134587.097312625
2023,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","health","passive_elder",96839.7807402597,0
2023,"Under Twenty-Five","Hispanic","NILF","NIU","female","without_children","care","informal","daily_living","active",5824.67415873425,1001802.47179238
2023,"Under Twenty-Five","Hispanic","NILF","NIU","female","without_children","care","informal","developmental","passive_child",5824.67415873425,0
2023,"Under Twenty-Five","Hispanic","NILF","NIU","female","without_children","care","informal","health","passive_elder",5824.67415873425,534432.500171638
2023,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","daily_living","active",28730.7837303644,1436539.18651822
2023,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","developmental","passive_child",28730.7837303644,0
2023,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","developmental","active",28730.7837303644,1149231.34921458
2023,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","health","passive_elder",28730.7837303644,0
